domain,label,family,observed_at
host123.xyaxr.com,0,benign,2025-01-01T02:03:00
slack.com,0,benign,2025-01-03T04:32:00
mcoipiro.net,1,conficker,2025-01-01T08:00:00
host2823.nhkid.com,0,benign,2025-01-02T23:03:00
host2003.yozim.com,0,benign,2025-01-02T09:23:00
zu44e9bk.org,1,generic,2025-01-03T02:25:00
0ni7diq.biz,1,cryptolocker,2025-01-03T18:48:00
host2920.lwhzz.com,0,benign,2025-01-03T00:40:00
vyqziu.net,1,conficker,2025-01-03T13:32:00
126p4dq.ru,1,cryptolocker,2025-01-02T09:43:00
host4703.ecbvk.com,0,benign,2025-01-04T06:23:00
jv5uknt.info,1,cryptolocker,2025-01-02T05:06:00
geoqj8j.biz,1,cryptolocker,2025-01-03T06:43:00
theyhavethis.net,1,suppobox,2025-01-01T01:52:00
host1978.ntgjx.com,0,benign,2025-01-02T08:58:00
host379.dgfxv.com,0,benign,2025-01-01T06:19:00
bananaelder.org,1,matsnu,2025-01-01T16:47:00
host2435.kqcdn.com,0,benign,2025-01-02T16:35:00
sghzqnnk.net,1,conficker,2025-01-01T02:06:00
igayxvq.ru,1,cryptolocker,2025-01-03T03:44:00
bananatree.org,1,matsnu,2025-01-02T05:13:00
elderelder.org,1,matsnu,2025-01-01T06:50:00
host3429.pvkcb.com,0,benign,2025-01-03T09:09:00
treebanana.org,1,matsnu,2025-01-02T04:32:00
host248.kppvt.com,0,benign,2025-01-01T04:08:00
histhatyou.net,1,suppobox,2025-01-02T13:24:00
rockstone.org,1,matsnu,2025-01-02T00:41:00
aws.amazon.com,0,benign,2025-01-03T15:55:00
host1289.cumfk.com,0,benign,2025-01-01T21:29:00
host4691.fosqw.com,0,benign,2025-01-04T06:11:00
evnxe.net,1,conficker,2025-01-04T00:34:00
host3473.mjvbl.com,0,benign,2025-01-03T09:53:00
stonetree.org,1,matsnu,2025-01-01T01:01:00
host4238.xmecv.com,0,benign,2025-01-03T22:38:00
susiomyt.net,1,conficker,2025-01-03T16:24:00
ctoay.net,1,conficker,2025-01-01T15:08:00
bananagrape.org,1,matsnu,2025-01-01T21:03:00
a23cstj.info,1,cryptolocker,2025-01-02T02:34:00
duc2r2pljt434ljss0mb.cn,1,generic,2025-01-01T20:55:00
fbfkp01qv0p.biz,1,generic,2025-01-02T09:35:00
kzdsqcx.net,1,conficker,2025-01-03T23:04:00
applegrape.org,1,matsnu,2025-01-02T20:39:00
host887.vwzvb.com,0,benign,2025-01-01T14:47:00
host1293.vlwli.com,0,benign,2025-01-01T21:33:00
host429.xoeam.com,0,benign,2025-01-01T07:09:00
odjlaaziayol.com,1,kraken,2025-01-03T14:35:00
jhgqjeltadtt.com,1,kraken,2025-01-03T08:44:00
yzqaxsdopgay.com,1,kraken,2025-01-03T04:47:00
cloudflare.com,0,benign,2025-01-04T04:13:00
slfwahanpbmj.com,1,kraken,2025-01-03T06:13:00
he4kwgv0msrpgtkg6.biz,1,generic,2025-01-03T02:22:00
host2404.flfsc.com,0,benign,2025-01-02T16:04:00
c6nq7rv.biz,1,cryptolocker,2025-01-02T16:48:00
host527.qrwzk.com,0,benign,2025-01-01T08:47:00
salesforce.com,0,benign,2025-01-01T20:47:00
host388.vatjq.com,0,benign,2025-01-01T06:28:00
host4560.rbkgp.com,0,benign,2025-01-04T04:00:00
tcjhvsxbyfwd.com,1,kraken,2025-01-02T13:16:00
mwxcwmfqudkf.com,1,kraken,2025-01-03T09:18:00
host4812.naobh.com,0,benign,2025-01-04T08:12:00
host4815.tqztp.com,0,benign,2025-01-04T08:15:00
mhzkfek.info,1,cryptolocker,2025-01-01T04:43:00
host2762.suokp.com,0,benign,2025-01-02T22:02:00
nothavebut.net,1,suppobox,2025-01-04T07:37:00
host167.viqde.com,0,benign,2025-01-01T02:47:00
qiarb4sqtedeme.org,1,generic,2025-01-03T10:49:00
wikipedia.org,0,benign,2025-01-01T05:07:00
host1913.zndtq.com,0,benign,2025-01-02T07:53:00
aezourwejhwfycv.net,1,generic,2025-01-04T04:03:00
host3821.ovrem.com,0,benign,2025-01-03T15:41:00
host3923.gknbk.com,0,benign,2025-01-03T17:23:00
cherryfire.org,1,matsnu,2025-01-04T03:28:00
host2610.aupmt.com,0,benign,2025-01-02T19:30:00
igntalq.net,1,conficker,2025-01-01T06:15:00
host4253.yvrgy.com,0,benign,2025-01-03T22:53:00
obhedwsgsvky.com,1,kraken,2025-01-02T02:50:00
host1491.furdo.com,0,benign,2025-01-02T00:51:00
usheitzqozle.com,1,kraken,2025-01-04T06:46:00
yahoo.com,0,benign,2025-01-02T07:57:00
host400.xttvy.com,0,benign,2025-01-01T06:40:00
pdrpvwq.net,1,conficker,2025-01-02T13:59:00
ymzgyjatamun.com,1,kraken,2025-01-01T13:45:00
imvqjohcmzch.com,1,kraken,2025-01-03T17:08:00
datefire.org,1,matsnu,2025-01-03T06:14:00
host3104.qrdvy.com,0,benign,2025-01-03T03:44:00
nz6si33.info,1,cryptolocker,2025-01-02T22:07:00
ymnkemmnrfjz.com,1,kraken,2025-01-03T00:54:00
office.com,0,benign,2025-01-02T20:24:00
fyvtoptw.net,1,conficker,2025-01-01T15:29:00
grapefig.org,1,matsnu,2025-01-02T19:11:00
3nh5atdx4j9n.cn,1,generic,2025-01-03T15:22:00
host1912.vtgxq.com,0,benign,2025-01-02T07:52:00
host1897.dsxis.com,0,benign,2025-01-02T07:37:00
host768.btbbv.com,0,benign,2025-01-01T12:48:00
jvxfgcmxufar.com,1,kraken,2025-01-01T00:07:00
stonegrape.org,1,matsnu,2025-01-03T10:29:00
wwqidcs.biz,1,cryptolocker,2025-01-02T06:17:00
fromthathis.net,1,suppobox,2025-01-03T01:57:00
applebanana.org,1,matsnu,2025-01-01T08:30:00
host1762.shrwk.com,0,benign,2025-01-02T05:22:00
salesforce.com,0,benign,2025-01-03T21:24:00
host219.gydup.com,0,benign,2025-01-01T03:39:00
host4050.xscds.com,0,benign,2025-01-03T19:30:00
host4373.hcihn.com,0,benign,2025-01-04T00:53:00
c4jhcmzg3xo2cxpaxr.ru,1,generic,2025-01-03T22:15:00
host1591.mpufj.com,0,benign,2025-01-02T02:31:00
qhnwbgstrfvy.com,1,kraken,2025-01-02T16:44:00
host3685.wjqfo.com,0,benign,2025-01-03T13:25:00
imunvkukuedv.com,1,kraken,2025-01-02T18:01:00
thistheyand.net,1,suppobox,2025-01-02T23:48:00
watercherry.org,1,matsnu,2025-01-01T09:08:00
daterock.org,1,matsnu,2025-01-01T10:56:00
host3270.iazlo.com,0,benign,2025-01-03T06:30:00
86tsu4g.info,1,cryptolocker,2025-01-03T04:39:00
thetheybut.net,1,suppobox,2025-01-03T12:12:00
host3561.vyooy.com,0,benign,2025-01-03T11:21:00
yahoo.com,0,benign,2025-01-03T07:02:00
zhpfshitcuwy.com,1,kraken,2025-01-01T23:13:00
a4ewa25t7b150nf4.biz,1,generic,2025-01-03T16:23:00
zrp69x8bdkmh3od.tk,1,generic,2025-01-02T14:53:00
host3747.hffra.com,0,benign,2025-01-03T14:27:00
host4556.hteyz.com,0,benign,2025-01-04T03:56:00
host4783.lzsqr.com,0,benign,2025-01-04T07:43:00
fromyouthey.net,1,suppobox,2025-01-04T04:00:00
host4990.yzgif.com,0,benign,2025-01-04T11:10:00
host4759.zjzvm.com,0,benign,2025-01-04T07:19:00
prcrgtjf.net,1,conficker,2025-01-02T00:52:00
ddgtxoew.net,1,conficker,2025-01-04T01:59:00
theynotthe.net,1,suppobox,2025-01-01T09:40:00
fromfromhis.net,1,suppobox,2025-01-04T03:31:00
host4278.fzdyl.com,0,benign,2025-01-03T23:18:00
host4268.fojst.com,0,benign,2025-01-03T23:08:00
chmyfegowszi.com,1,kraken,2025-01-02T01:10:00
host1768.hnasy.com,0,benign,2025-01-02T05:28:00
google.com,0,benign,2025-01-03T07:51:00
host2480.dsuun.com,0,benign,2025-01-02T17:20:00
iskfxchwlwnb.com,1,kraken,2025-01-02T12:12:00
zoom.us,0,benign,2025-01-01T23:21:00
zddmvsvcdmqq.com,1,kraken,2025-01-03T17:41:00
butnotyou.net,1,suppobox,2025-01-03T15:05:00
thisandthat.net,1,suppobox,2025-01-02T22:21:00
rocktree.org,1,matsnu,2025-01-04T00:55:00
2fnlylokoimgmsv3o.biz,1,generic,2025-01-02T17:31:00
host2898.hctci.com,0,benign,2025-01-03T00:18:00
applewater.org,1,matsnu,2025-01-03T11:29:00
butyoubut.net,1,suppobox,2025-01-01T11:20:00
host2312.pzwkt.com,0,benign,2025-01-02T14:32:00
7d4c0hevqx7g6np1.info,1,generic,2025-01-03T16:31:00
host2171.bhbzq.com,0,benign,2025-01-02T12:11:00
slsnhss.net,1,conficker,2025-01-02T11:53:00
aws.amazon.com,0,benign,2025-01-04T05:27:00
host4965.idxsg.com,0,benign,2025-01-04T10:45:00
qfuax.net,1,conficker,2025-01-03T12:51:00
cxvfynmsfzyq.com,1,kraken,2025-01-02T14:35:00
host3190.itvmt.com,0,benign,2025-01-03T05:10:00
host2460.kvhxj.com,0,benign,2025-01-02T17:00:00
host2585.pvfkm.com,0,benign,2025-01-02T19:05:00
host89.gcuqn.com,0,benign,2025-01-01T01:29:00
bing.com,0,benign,2025-01-04T09:34:00
host1453.xhqvv.com,0,benign,2025-01-02T00:13:00
thefornot.net,1,suppobox,2025-01-02T15:51:00
host253.rdnjq.com,0,benign,2025-01-01T04:13:00
havehavefor.net,1,suppobox,2025-01-03T19:29:00
slack.com,0,benign,2025-01-03T23:47:00
host4974.zqcjg.com,0,benign,2025-01-04T10:54:00
yahoo.com,0,benign,2025-01-03T20:58:00
host2799.uoczk.com,0,benign,2025-01-02T22:39:00
youhavenot.net,1,suppobox,2025-01-04T03:45:00
xc4lmw25.biz,1,generic,2025-01-01T05:28:00
live.com,0,benign,2025-01-03T05:28:00
host2837.btcgh.com,0,benign,2025-01-02T23:17:00
dg3aoj7n0w.ru,1,generic,2025-01-04T09:17:00
frombutthat.net,1,suppobox,2025-01-04T08:26:00
wikipedia.org,0,benign,2025-01-01T10:02:00
youhavehave.net,1,suppobox,2025-01-02T14:23:00
host4188.ysqwn.com,0,benign,2025-01-03T21:48:00
0jofpioo7q37zj7eowk.biz,1,generic,2025-01-01T13:29:00
bing.com,0,benign,2025-01-03T20:43:00
host2871.qkaob.com,0,benign,2025-01-02T23:51:00
amazon.com,0,benign,2025-01-04T02:21:00
host187.uuaeg.com,0,benign,2025-01-01T03:07:00
notbutnot.net,1,suppobox,2025-01-02T06:09:00
flatqxhqsqmo.com,1,kraken,2025-01-01T06:00:00
host30.lceus.com,0,benign,2025-01-01T00:30:00
host2056.jfkkv.com,0,benign,2025-01-02T10:16:00
host1812.zyyjn.com,0,benign,2025-01-02T06:12:00
host2454.ypexz.com,0,benign,2025-01-02T16:54:00
host2136.jsfbo.com,0,benign,2025-01-02T11:36:00
host3769.zupsw.com,0,benign,2025-01-03T14:49:00
host337.raxhr.com,0,benign,2025-01-01T05:37:00
host147.vkllt.com,0,benign,2025-01-01T02:27:00
10nv2rb.ru,1,cryptolocker,2025-01-03T00:12:00
nlxytwhx.net,1,conficker,2025-01-04T05:16:00
host3998.wyyya.com,0,benign,2025-01-03T18:38:00
host1437.nvqxe.com,0,benign,2025-01-01T23:57:00
zoom.us,0,benign,2025-01-04T05:00:00
fjfurxoidald.com,1,kraken,2025-01-01T08:42:00
host1450.bkvqq.com,0,benign,2025-01-02T00:10:00
fromwiththis.net,1,suppobox,2025-01-03T09:27:00
host4416.louzm.com,0,benign,2025-01-04T01:36:00
host3460.unlaa.com,0,benign,2025-01-03T09:40:00
host778.ctuac.com,0,benign,2025-01-01T12:58:00
slack.com,0,benign,2025-01-03T05:27:00
ynnhbkugqcnf.com,1,kraken,2025-01-04T04:01:00
bing.com,0,benign,2025-01-02T01:13:00
91fz321.info,1,cryptolocker,2025-01-03T21:45:00
aws.amazon.com,0,benign,2025-01-03T09:36:00
host2038.ebtdl.com,0,benign,2025-01-02T09:58:00
fyb863xj.ru,1,generic,2025-01-04T05:41:00
host3903.tiino.com,0,benign,2025-01-03T17:03:00
kuaxwklz.net,1,conficker,2025-01-04T07:35:00
host655.krwvr.com,0,benign,2025-01-01T10:55:00
bing.com,0,benign,2025-01-01T05:04:00
hzw9goe7noqzqonnfwu.tk,1,generic,2025-01-03T00:27:00
zsgdlomjeulb.com,1,kraken,2025-01-02T09:44:00
host1670.nkghr.com,0,benign,2025-01-02T03:50:00
j7vbeer.ru,1,cryptolocker,2025-01-04T06:03:00
amazon.com,0,benign,2025-01-03T02:35:00
ubxskzihmypd.com,1,kraken,2025-01-03T13:34:00
ewttbxuhldoz.com,1,kraken,2025-01-01T20:12:00
host334.cocss.com,0,benign,2025-01-01T05:34:00
wikipedia.org,0,benign,2025-01-02T14:28:00
host3840.aijfw.com,0,benign,2025-01-03T16:00:00
applegrape.org,1,matsnu,2025-01-03T05:19:00
google.com,0,benign,2025-01-02T21:07:00
5ztqm0v.info,1,cryptolocker,2025-01-04T10:43:00
cherryfig.org,1,matsnu,2025-01-02T14:54:00
a7w3azv.biz,1,cryptolocker,2025-01-04T02:19:00
host3894.mswtz.com,0,benign,2025-01-03T16:54:00
host3858.saook.com,0,benign,2025-01-03T16:18:00
host2612.zukou.com,0,benign,2025-01-02T19:32:00
mc9cfoanfj7ojg1.net,1,generic,2025-01-02T00:35:00
yahoo.com,0,benign,2025-01-04T07:14:00
slack.com,0,benign,2025-01-01T22:09:00
apple.co,0,benign,2025-01-01T13:24:00
lyvt75ve8squudz.org,1,generic,2025-01-03T02:19:00
dcoptqkk.net,1,conficker,2025-01-01T14:16:00
host4213.fzays.com,0,benign,2025-01-03T22:13:00
abocinz.net,1,conficker,2025-01-02T09:11:00
appletree.org,1,matsnu,2025-01-03T00:21:00
dbbphpt.ru,1,cryptolocker,2025-01-03T06:29:00
djnspgmzugah.com,1,kraken,2025-01-03T09:58:00
host1829.kduhe.com,0,benign,2025-01-02T06:29:00
host4043.ehmqj.com,0,benign,2025-01-03T19:23:00
cloudflare.com,0,benign,2025-01-03T10:30:00
younotand.net,1,suppobox,2025-01-01T10:00:00
host2850.zhfmh.com,0,benign,2025-01-02T23:30:00
87q266w.ru,1,cryptolocker,2025-01-01T07:20:00
6gfss7vrai.cn,1,generic,2025-01-04T06:31:00
useqcyewojmf.com,1,kraken,2025-01-02T04:55:00
host3788.ieqhz.com,0,benign,2025-01-03T15:08:00
host4283.oryfl.com,0,benign,2025-01-03T23:23:00
jfn9isi.ru,1,cryptolocker,2025-01-02T04:42:00
firewater.org,1,matsnu,2025-01-02T11:09:00
host4787.qdjgv.com,0,benign,2025-01-04T07:47:00
host3607.isiox.com,0,benign,2025-01-03T12:07:00
host1628.ttbpa.com,0,benign,2025-01-02T03:08:00
host1321.txrdb.com,0,benign,2025-01-01T22:01:00
salesforce.com,0,benign,2025-01-02T06:53:00
datewater.org,1,matsnu,2025-01-03T20:14:00
applestone.org,1,matsnu,2025-01-02T15:15:00
ck5v0z41igv.com,1,generic,2025-01-02T22:03:00
host2975.kgppd.com,0,benign,2025-01-03T01:35:00
host3462.vgndq.com,0,benign,2025-01-03T09:42:00
host3680.qkwvo.com,0,benign,2025-01-03T13:20:00
host1872.zttbs.com,0,benign,2025-01-02T07:12:00
github.com,0,benign,2025-01-01T03:17:00
thebutthey.net,1,suppobox,2025-01-04T01:07:00
host1483.hoact.com,0,benign,2025-01-02T00:43:00
njrfq754nr1og7.ru,1,generic,2025-01-02T11:27:00
host239.xwtbk.com,0,benign,2025-01-01T03:59:00
datewater.org,1,matsnu,2025-01-03T00:35:00
stonebanana.org,1,matsnu,2025-01-02T22:36:00
aws.amazon.com,0,benign,2025-01-01T07:33:00
host156.lczqf.com,0,benign,2025-01-01T02:36:00
host2031.xtzoh.com,0,benign,2025-01-02T09:51:00
ztnksll.net,1,conficker,2025-01-04T11:04:00
host3703.llrch.com,0,benign,2025-01-03T13:43:00
host3162.shvst.com,0,benign,2025-01-03T04:42:00
y1ksyg2qw7jh96h.ru,1,generic,2025-01-02T01:00:00
gaatphp.info,1,cryptolocker,2025-01-02T10:41:00
host4847.gwhyr.com,0,benign,2025-01-04T08:47:00
cloudflare.com,0,benign,2025-01-02T23:38:00
host3740.ysuie.com,0,benign,2025-01-03T14:20:00
fuptufy.net,1,conficker,2025-01-01T02:03:00
nottheyfor.net,1,suppobox,2025-01-02T09:04:00
apple.com,0,benign,2025-01-03T17:58:00
host3278.nassp.com,0,benign,2025-01-03T06:38:00
host4478.fqzkk.com,0,benign,2025-01-04T02:38:00
host3418.knhcx.com,0,benign,2025-01-03T08:58:00
crreucka.net,1,conficker,2025-01-03T14:03:00
thatfornot.net,1,suppobox,2025-01-03T19:12:00
cr5fnlkwfeq.ru,1,generic,2025-01-04T10:37:00
host4119.qiqro.com,0,benign,2025-01-03T20:39:00
apple.com,0,benign,2025-01-03T01:45:00
h4psdrpn53oz871x0eq.biz,1,generic,2025-01-03T02:39:00
host1010.dkfhm.com,0,benign,2025-01-01T16:50:00
host2424.nxnof.com,0,benign,2025-01-02T16:24:00
datedate.org,1,matsnu,2025-01-01T20:20:00
datefire.org,1,matsnu,2025-01-03T07:40:00
umchwbl0yt8pqkt.biz,1,generic,2025-01-02T17:53:00
host2517.qcspo.com,0,benign,2025-01-02T17:57:00
mhsatvnxzdln.com,1,kraken,2025-01-04T01:45:00
host567.nwezh.com,0,benign,2025-01-01T09:27:00
host471.swvll.com,0,benign,2025-01-01T07:51:00
host4828.ixelu.com,0,benign,2025-01-04T08:28:00
s7q2puzz4e5lkbh.com,1,generic,2025-01-02T22:40:00
host4323.qasbc.com,0,benign,2025-01-04T00:03:00
fgfuyz3.biz,1,cryptolocker,2025-01-03T09:22:00
crpr6un.biz,1,cryptolocker,2025-01-01T19:05:00
host601.rtgyc.com,0,benign,2025-01-01T10:01:00
rpzjgelawroa.com,1,kraken,2025-01-01T15:12:00
elderdate.org,1,matsnu,2025-01-01T15:59:00
zki19sndwapnf.com,1,generic,2025-01-03T18:30:00
grprownr6.ru,1,generic,2025-01-01T19:01:00
host4987.kbacv.com,0,benign,2025-01-04T11:07:00
azure.com,0,benign,2025-01-01T04:20:00
host2692.pzejb.com,0,benign,2025-01-02T20:52:00
havehisand.net,1,suppobox,2025-01-01T10:42:00
host10.pwiyt.com,0,benign,2025-01-01T00:10:00
host2113.jddnv.com,0,benign,2025-01-02T11:13:00
withbutnot.net,1,suppobox,2025-01-03T08:48:00
linkedin.com,0,benign,2025-01-01T09:20:00
host4727.amahw.com,0,benign,2025-01-04T06:47:00
thatthisbut.net,1,suppobox,2025-01-03T11:59:00
andandbut.net,1,suppobox,2025-01-02T19:21:00
azure.com,0,benign,2025-01-03T14:02:00
c9l73ig.info,1,cryptolocker,2025-01-01T11:29:00
host781.edsli.com,0,benign,2025-01-01T13:01:00
kkrbufs8ni4sjzc.info,1,generic,2025-01-02T15:04:00
host1018.kuubj.com,0,benign,2025-01-01T16:58:00
host2189.fwjlj.com,0,benign,2025-01-02T12:29:00
elderfire.org,1,matsnu,2025-01-02T17:30:00
seadbdbppgcm.com,1,kraken,2025-01-03T10:28:00
yfrwkdf741yhccmqdjl4.biz,1,generic,2025-01-04T02:44:00
notwiththe.net,1,suppobox,2025-01-03T16:32:00
fzvkesotvhxi.com,1,kraken,2025-01-02T08:38:00
gueznmih.net,1,conficker,2025-01-02T05:43:00
nvtwehr9yutcs2o5q4f.cn,1,generic,2025-01-01T04:58:00
dpfuoj.net,1,conficker,2025-01-03T09:07:00
wksfwajyrztu.com,1,kraken,2025-01-02T12:02:00
host2390.mfalx.com,0,benign,2025-01-02T15:50:00
j3pc4cv.info,1,cryptolocker,2025-01-03T02:56:00
xrzeiquesbis.com,1,kraken,2025-01-01T12:07:00
host4228.enaxd.com,0,benign,2025-01-03T22:28:00
facebook.com,0,benign,2025-01-03T07:22:00
withbutthat.net,1,suppobox,2025-01-01T14:30:00
host3797.uzhly.com,0,benign,2025-01-03T15:17:00
butthatwith.net,1,suppobox,2025-01-01T14:07:00
fdxuzm.net,1,conficker,2025-01-04T06:18:00
atdtlksd.net,1,conficker,2025-01-02T13:58:00
host525.qjbqz.com,0,benign,2025-01-01T08:45:00
host4735.hsabc.com,0,benign,2025-01-04T06:55:00
wikipedia.org,0,benign,2025-01-03T17:11:00
host2266.sqlir.com,0,benign,2025-01-02T13:46:00
host2543.ohpcu.com,0,benign,2025-01-02T18:23:00
office.com,0,benign,2025-01-03T05:16:00
host4149.wnvsa.com,0,benign,2025-01-03T21:09:00
1bjn20zee4oltac47.ru,1,generic,2025-01-02T12:57:00
cknizlac8765oyrn8go2.net,1,generic,2025-01-02T12:31:00
withforyou.net,1,suppobox,2025-01-04T09:51:00
idyzp.net,1,conficker,2025-01-02T13:35:00
7ydv4i1fh0lwsi1ofyjs.cn,1,generic,2025-01-01T02:20:00
hisbutthey.net,1,suppobox,2025-01-02T16:04:00
host1311.ietxb.com,0,benign,2025-01-01T21:51:00
host3312.jokft.com,0,benign,2025-01-03T07:12:00
grapebanana.org,1,matsnu,2025-01-02T00:48:00
lb6fhpo.ru,1,cryptolocker,2025-01-03T20:47:00
host4952.jtnzy.com,0,benign,2025-01-04T10:32:00
host4931.yxtax.com,0,benign,2025-01-04T10:11:00
host2133.xijgi.com,0,benign,2025-01-02T11:33:00
huawkpfmgzzf.com,1,kraken,2025-01-03T08:51:00
hbc0yqe.info,1,cryptolocker,2025-01-01T19:15:00
host1509.bhxyg.com,0,benign,2025-01-02T01:09:00
xfyc6wv.info,1,cryptolocker,2025-01-02T04:31:00
host1071.yvagc.com,0,benign,2025-01-01T17:51:00
3nvtoyq.biz,1,cryptolocker,2025-01-02T10:16:00
host4339.moyag.com,0,benign,2025-01-04T00:19:00
treefig.org,1,matsnu,2025-01-04T09:57:00
zoom.us,0,benign,2025-01-01T13:36:00
host212.nlgdi.com,0,benign,2025-01-01T03:32:00
sbhrl.net,1,conficker,2025-01-04T07:48:00
host3928.pqtgk.com,0,benign,2025-01-03T17:28:00
wikipedia.org,0,benign,2025-01-03T11:37:00
host759.ldxzv.com,0,benign,2025-01-01T12:39:00
host4817.heenn.com,0,benign,2025-01-04T08:17:00
kkqftswtpiqq.com,1,kraken,2025-01-02T06:28:00
ynmruel.ru,1,cryptolocker,2025-01-02T02:42:00
qfoacclnjcnd.com,1,kraken,2025-01-03T15:29:00
xfmzwnmkrhdt.com,1,kraken,2025-01-02T06:53:00
host1246.kkyxp.com,0,benign,2025-01-01T20:46:00
3pq5tay1qj.net,1,generic,2025-01-01T14:05:00
firestone.org,1,matsnu,2025-01-03T08:15:00
ihk8ldm0ecwn2.biz,1,generic,2025-01-03T20:01:00
host902.ihgrb.com,0,benign,2025-01-01T15:02:00
rwdcmxhavzue.com,1,kraken,2025-01-01T08:29:00
buthaveyou.net,1,suppobox,2025-01-02T17:11:00
theforthey.net,1,suppobox,2025-01-01T12:28:00
host1893.drgxm.com,0,benign,2025-01-02T07:33:00
thfrxpllvmxs.com,1,kraken,2025-01-01T16:01:00
host3494.uocsi.com,0,benign,2025-01-03T10:14:00
3elagne.ru,1,cryptolocker,2025-01-02T18:54:00
salesforce.com,0,benign,2025-01-04T03:04:00
host3938.izoka.com,0,benign,2025-01-03T17:38:00
sbnqlvd.net,1,conficker,2025-01-03T20:50:00
host1843.rgvsb.com,0,benign,2025-01-02T06:43:00
qbto2uawwovn.net,1,generic,2025-01-01T01:00:00
host3901.wkdnr.com,0,benign,2025-01-03T17:01:00
olwkzyq.net,1,conficker,2025-01-04T10:32:00
9i4hwf4.info,1,cryptolocker,2025-01-02T19:24:00
host4436.slotw.com,0,benign,2025-01-04T01:56:00
yahoo.com,0,benign,2025-01-04T10:12:00
yahoo.com,0,benign,2025-01-04T00:42:00
azure.com,0,benign,2025-01-01T16:33:00
amazon.com,0,benign,2025-01-02T17:19:00
host2012.ttcmm.com,0,benign,2025-01-02T09:32:00
facebook.com,0,benign,2025-01-01T05:05:00
host611.yknww.com,0,benign,2025-01-01T10:11:00
kvxnnnsjjxvj.com,1,kraken,2025-01-02T07:25:00
vbavggx.net,1,conficker,2025-01-01T22:37:00
host3243.pzgpw.com,0,benign,2025-01-03T06:03:00
host3854.ljros.com,0,benign,2025-01-03T16:14:00
pejjek.net,1,conficker,2025-01-03T16:12:00
wfev19g.info,1,cryptolocker,2025-01-02T23:01:00
178bsjh.ru,1,cryptolocker,2025-01-03T05:57:00
host2893.oxgjv.com,0,benign,2025-01-03T00:13:00
dfranrgf6ro3.cn,1,generic,2025-01-02T12:09:00
youthatbut.net,1,suppobox,2025-01-02T12:47:00
host752.dyigp.com,0,benign,2025-01-01T12:32:00
host4551.bpijw.com,0,benign,2025-01-04T03:51:00
host4809.zitvf.com,0,benign,2025-01-04T08:09:00
thisforthis.net,1,suppobox,2025-01-01T04:34:00
host2888.nmzlr.com,0,benign,2025-01-03T00:08:00
facebook.com,0,benign,2025-01-03T16:32:00
rockgrape.org,1,matsnu,2025-01-02T23:39:00
appletree.org,1,matsnu,2025-01-04T10:06:00
host4223.svirh.com,0,benign,2025-01-03T22:23:00
host1260.czpcw.com,0,benign,2025-01-01T21:00:00
host3294.tauxu.com,0,benign,2025-01-03T06:54:00
stonefig.org,1,matsnu,2025-01-03T05:25:00
host4708.nyvfq.com,0,benign,2025-01-04T06:28:00
nottheyfor.net,1,suppobox,2025-01-03T09:14:00
eq2o3wndh6t.cn,1,generic,2025-01-02T02:36:00
0qqdnh3.info,1,cryptolocker,2025-01-01T09:07:00
3925sdm.ru,1,cryptolocker,2025-01-01T16:03:00
host3085.mypex.com,0,benign,2025-01-03T03:25:00
host1589.jicst.com,0,benign,2025-01-02T02:29:00
yahoo.com,0,benign,2025-01-04T08:57:00
host1476.aqdic.com,0,benign,2025-01-02T00:36:00
f64ylif9hm.com,1,generic,2025-01-04T09:42:00
bananafire.org,1,matsnu,2025-01-03T13:16:00
host2712.ojwrl.com,0,benign,2025-01-02T21:12:00
host2265.wakbu.com,0,benign,2025-01-02T13:45:00
gjvcfo.net,1,conficker,2025-01-03T08:25:00
azure.com,0,benign,2025-01-02T02:57:00
oyqwzjij0cjqxib0.org,1,generic,2025-01-02T11:06:00
kysagjy.info,1,cryptolocker,2025-01-02T05:44:00
cvtgwgydspph.com,1,kraken,2025-01-03T07:51:00
zoom.us,0,benign,2025-01-02T21:33:00
havebutfrom.net,1,suppobox,2025-01-04T08:49:00
mkuggk.net,1,conficker,2025-01-01T00:26:00
6qepis0.biz,1,cryptolocker,2025-01-02T02:21:00
wikipedia.org,0,benign,2025-01-02T10:50:00
host1838.yprby.com,0,benign,2025-01-02T06:38:00
8i0h75s.ru,1,cryptolocker,2025-01-03T21:29:00
host1268.pkydm.com,0,benign,2025-01-01T21:08:00
host2970.tyuwc.com,0,benign,2025-01-03T01:30:00
host822.cjbrn.com,0,benign,2025-01-01T13:42:00
host109.ljmzn.com,0,benign,2025-01-01T01:49:00
host4376.ygdgv.com,0,benign,2025-01-04T00:56:00
host198.tmkdc.com,0,benign,2025-01-01T03:18:00
host3079.tazii.com,0,benign,2025-01-03T03:19:00
cloudflare.com,0,benign,2025-01-02T01:05:00
host4983.grguc.com,0,benign,2025-01-04T11:03:00
host2666.sqvma.com,0,benign,2025-01-02T20:26:00
aws.amazon.com,0,benign,2025-01-02T05:54:00
2gw4i23.info,1,cryptolocker,2025-01-02T09:56:00
bing.com,0,benign,2025-01-03T01:03:00
host1915.egzrx.com,0,benign,2025-01-02T07:55:00
jwr9p99.info,1,cryptolocker,2025-01-01T12:02:00
q4wv3bz.info,1,cryptolocker,2025-01-03T16:53:00
host4193.tanuc.com,0,benign,2025-01-03T21:53:00
qmzj5rjryli.net,1,generic,2025-01-03T19:50:00
